user_id,treatment,converted,revenue,device,country,prior_orders,pre_period_spend,days_since_signup,timestamp
U001088,treatment,0,0.0,mobile,CA,7,19.44,547,2026-01-09 17:33:00
U000786,control,0,0.0,mobile,UK,2,63.8,513,2026-01-09 17:35:00
U009174,control,0,0.0,desktop,UK,4,29.75,21,2026-01-09 17:35:00
U007673,treatment,0,0.0,desktop,US,0,34.49,424,2026-01-09 17:36:00
U010360,treatment,1,27.49,desktop,US,0,26.52,451,2026-01-09 17:39:00
U009139,control,0,0.0,mobile,IN,0,38.89,672,2026-01-09 17:46:00
U004159,control,0,0.0,desktop,IN,0,63.01,323,2026-01-09 17:51:00
U000481,control,0,0.0,desktop,CA,2,22.26,347,2026-01-09 17:56:00
U008008,treatment,0,0.0,desktop,IN,3,59.5,595,2026-01-09 17:57:00
U010565,treatment,1,21.41,desktop,US,4,103.92,288,2026-01-09 18:06:00
U002701,treatment,0,0.0,tablet,US,1,189.34,54,2026-01-09 18:08:00
U010003,control,0,0.0,mobile,US,1,157.2,521,2026-01-09 18:11:00
U008761,treatment,0,0.0,mobile,US,2,64.56,203,2026-01-09 18:11:00
U008459,treatment,0,0.0,desktop,IN,2,80.77,600,2026-01-09 18:12:00
U006692,control,0,0.0,mobile,UK,3,86.52,59,2026-01-09 18:14:00
U001236,control,0,0.0,mobile,UK,0,52.61,474,2026-01-09 18:14:00
U008522,control,0,0.0,mobile,UK,1,20.98,456,2026-01-09 18:20:00
U011513,treatment,0,0.0,mobile,US,3,39.13,651,2026-01-09 18:25:00
U003947,control,0,0.0,mobile,IN,3,69.94,425,2026-01-09 18:28:00
U000440,treatment,0,0.0,mobile,US,1,43.99,327,2026-01-09 18:34:00
U002274,treatment,0,0.0,tablet,CA,1,78.44,674,2026-01-09 18:36:00
U001432,treatment,0,0.0,mobile,US,3,63.75,304,2026-01-09 18:41:00
U005205,control,0,0.0,mobile,UK,1,49.33,160,2026-01-09 18:44:00
U004788,treatment,0,0.0,mobile,IN,1,16.22,563,2026-01-09 18:46:00
U009827,treatment,0,0.0,mobile,IN,1,40.35,688,2026-01-09 18:55:00
U011867,control,0,0.0,desktop,IN,4,96.16,340,2026-01-09 18:58:00
U008657,control,0,0.0,desktop,UK,1,133.42,291,2026-01-09 19:00:00
U010098,treatment,0,0.0,tablet,CA,2,111.9,405,2026-01-09 19:02:00
U003190,control,0,0.0,mobile,IN,2,53.32,179,2026-01-09 19:03:00
U001274,treatment,0,0.0,mobile,US,2,109.47,522,2026-01-09 19:04:00
U000433,treatment,0,0.0,mobile,US,1,49.51,641,2026-01-09 19:05:00
U004293,control,0,0.0,mobile,IN,2,20.37,211,2026-01-09 19:11:00
U002911,treatment,0,0.0,mobile,IN,0,83.95,102,2026-01-09 19:11:00
U007644,treatment,0,0.0,mobile,US,0,162.39,420,2026-01-09 19:31:00
U011032,control,0,0.0,desktop,UK,2,53.33,450,2026-01-09 19:33:00
U007077,control,0,0.0,mobile,IN,2,26.89,232,2026-01-09 19:36:00
U000656,control,0,0.0,mobile,IN,2,66.53,504,2026-01-09 19:38:00
U004841,treatment,0,0.0,mobile,CA,0,88.32,709,2026-01-09 19:41:00
U002592,treatment,0,0.0,tablet,US,0,215.1,431,2026-01-09 19:54:00
U008514,treatment,0,0.0,mobile,CA,3,11.02,81,2026-01-09 19:57:00
U008676,treatment,0,0.0,desktop,US,1,49.26,11,2026-01-09 20:00:00
U009134,treatment,0,0.0,desktop,UK,1,66.33,241,2026-01-09 20:02:00
U010841,treatment,0,0.0,mobile,US,5,34.69,292,2026-01-09 20:07:00
U000135,treatment,0,0.0,desktop,UK,1,35.02,686,2026-01-09 20:14:00
U001325,control,0,0.0,desktop,UK,1,36.02,603,2026-01-09 20:14:00
U009188,treatment,0,0.0,desktop,CA,2,79.82,175,2026-01-09 20:14:00
U009493,treatment,1,112.39,tablet,US,1,98.8,89,2026-01-09 20:15:00
U001273,control,0,0.0,desktop,UK,6,10.41,280,2026-01-09 20:19:00
U005928,treatment,0,0.0,desktop,UK,0,116.38,108,2026-01-09 20:19:00
U000122,treatment,0,0.0,desktop,US,5,49.44,327,2026-01-09 20:19:00
U002919,control,0,0.0,desktop,IN,4,118.8,588,2026-01-09 20:22:00
U007282,control,0,0.0,mobile,IN,2,17.41,230,2026-01-09 20:32:00
U002673,control,0,0.0,mobile,UK,1,30.31,396,2026-01-09 20:35:00
U000385,control,0,0.0,mobile,IN,1,28.59,487,2026-01-09 20:35:00
U006045,treatment,1,49.41,desktop,US,1,22.74,268,2026-01-09 20:50:00
U007454,treatment,0,0.0,mobile,CA,2,9.52,81,2026-01-09 20:54:00
U007931,control,0,0.0,tablet,US,2,39.04,701,2026-01-09 20:59:00
U010262,treatment,0,0.0,tablet,CA,0,23.38,175,2026-01-09 21:00:00
U003387,treatment,0,0.0,mobile,CA,1,38.4,148,2026-01-09 21:03:00
U010867,control,0,0.0,desktop,UK,3,25.03,454,2026-01-09 21:06:00
U003518,control,0,0.0,mobile,IN,2,41.31,159,2026-01-09 21:09:00
U003222,treatment,0,0.0,desktop,IN,2,71.79,593,2026-01-09 21:11:00
U002492,control,0,0.0,desktop,IN,2,14.58,202,2026-01-09 21:18:00
U002463,control,1,32.56,desktop,US,3,26.62,106,2026-01-09 21:23:00
U011834,control,0,0.0,mobile,UK,1,28.52,529,2026-01-09 21:28:00
U002100,control,0,0.0,mobile,US,2,24.92,437,2026-01-09 21:36:00
U004498,control,0,0.0,desktop,UK,2,44.03,422,2026-01-09 21:40:00
U007750,treatment,0,0.0,desktop,IN,1,69.91,340,2026-01-09 21:41:00
U003847,treatment,0,0.0,mobile,IN,1,31.46,590,2026-01-09 21:43:00
U000307,control,0,0.0,mobile,US,1,52.94,447,2026-01-09 21:45:00
U003652,control,0,0.0,desktop,UK,2,56.26,555,2026-01-09 21:47:00
U000577,treatment,0,0.0,mobile,US,4,14.97,478,2026-01-09 21:55:00
U003412,control,0,0.0,desktop,US,1,21.01,365,2026-01-09 22:29:00
U010504,treatment,0,0.0,desktop,US,3,47.18,64,2026-01-09 22:33:00
U003912,control,0,0.0,desktop,IN,1,55.42,283,2026-01-09 22:39:00
U010506,treatment,0,0.0,desktop,IN,2,8.22,249,2026-01-09 22:41:00
U003427,control,0,0.0,desktop,US,2,7.14,237,2026-01-09 22:42:00
U002982,control,0,0.0,desktop,US,2,55.29,672,2026-01-09 22:45:00
U010663,treatment,0,0.0,desktop,IN,1,105.92,255,2026-01-09 22:48:00
U011775,control,0,0.0,mobile,US,3,54.73,623,2026-01-09 23:00:00
U011319,treatment,0,0.0,mobile,CA,0,27.59,302,2026-01-09 23:08:00
U009191,control,0,0.0,desktop,IN,2,114.92,511,2026-01-09 23:09:00
U001814,control,0,0.0,desktop,UK,0,61.43,613,2026-01-09 23:15:00
U001438,treatment,0,0.0,mobile,US,2,57.55,633,2026-01-09 23:16:00
U004298,treatment,0,0.0,tablet,IN,1,51.33,379,2026-01-09 23:21:00
U010789,control,0,0.0,desktop,US,2,31.96,105,2026-01-09 23:22:00
U002400,treatment,0,0.0,desktop,IN,0,74.9,296,2026-01-09 23:27:00
U000200,control,0,0.0,desktop,US,2,85.03,67,2026-01-09 23:29:00
U005010,control,0,0.0,mobile,IN,0,141.81,694,2026-01-09 23:36:00
U007337,treatment,1,24.97,desktop,US,2,95.49,659,2026-01-09 23:42:00
U009143,control,0,0.0,desktop,IN,2,41.27,112,2026-01-09 23:49:00
U007549,control,0,0.0,mobile,US,0,30.33,232,2026-01-09 23:49:00
U007671,treatment,0,0.0,mobile,UK,0,40.71,640,2026-01-09 23:50:00
U011280,control,0,0.0,mobile,IN,1,86.36,118,2026-01-09 23:51:00
U004618,treatment,1,49.61,desktop,US,3,87.18,282,2026-01-09 23:53:00
U001085,treatment,0,0.0,mobile,IN,2,64.19,417,2026-01-09 23:55:00
U003306,control,0,0.0,desktop,IN,0,247.61,194,2026-01-09 23:59:00
U007210,treatment,1,27.96,tablet,US,0,77.01,423,2026-01-10 00:06:00
U008379,control,0,0.0,mobile,US,1,49.84,396,2026-01-10 00:21:00
U005112,treatment,0,0.0,desktop,IN,3,73.25,156,2026-01-10 00:21:00
U011660,treatment,0,0.0,desktop,IN,1,177.82,516,2026-01-10 00:27:00
U004943,treatment,0,0.0,mobile,US,0,29.95,66,2026-01-10 00:28:00
U005782,treatment,0,0.0,desktop,US,2,98.66,646,2026-01-10 00:29:00
U010159,control,0,0.0,mobile,IN,2,51.42,141,2026-01-10 00:34:00
U006937,treatment,0,0.0,mobile,US,3,166.56,56,2026-01-10 00:40:00
U007335,control,0,0.0,desktop,IN,1,33.96,139,2026-01-10 00:43:00
U001550,control,0,0.0,mobile,IN,3,32.43,697,2026-01-10 00:47:00
U011149,control,0,0.0,desktop,US,1,28.42,575,2026-01-10 00:53:00
U001341,control,0,0.0,mobile,UK,1,14.97,365,2026-01-10 00:55:00
U003086,control,0,0.0,desktop,IN,3,39.03,247,2026-01-10 00:55:00
U006476,control,0,0.0,mobile,IN,0,31.21,105,2026-01-10 00:56:00
U001717,control,0,0.0,desktop,US,3,32.69,625,2026-01-10 01:00:00
U004464,treatment,0,0.0,mobile,IN,1,61.47,438,2026-01-10 01:03:00
U000942,treatment,0,0.0,mobile,IN,0,70.67,187,2026-01-10 01:04:00
U006831,control,0,0.0,desktop,IN,2,74.78,542,2026-01-10 01:12:00
U008793,control,0,0.0,desktop,US,1,47.63,157,2026-01-10 01:20:00
U000428,treatment,0,0.0,desktop,IN,2,127.84,216,2026-01-10 01:22:00
U003369,control,0,0.0,mobile,IN,0,76.81,569,2026-01-10 01:25:00
U008469,treatment,0,0.0,tablet,US,1,51.36,231,2026-01-10 01:34:00
U010210,control,0,0.0,desktop,US,2,120.47,427,2026-01-10 01:39:00
U002905,control,0,0.0,mobile,US,2,34.79,454,2026-01-10 01:39:00
U001077,treatment,0,0.0,mobile,US,2,41.56,635,2026-01-10 01:40:00
U009526,treatment,0,0.0,desktop,US,2,34.17,1,2026-01-10 01:44:00
U009458,control,0,0.0,tablet,IN,3,36.79,11,2026-01-10 01:46:00
U009530,control,1,47.86,desktop,UK,4,17.0,22,2026-01-10 01:49:00
U004183,treatment,0,0.0,mobile,US,2,56.02,172,2026-01-10 01:50:00
U004692,control,0,0.0,desktop,US,0,134.56,257,2026-01-10 01:51:00
U002520,control,0,0.0,desktop,IN,2,17.08,585,2026-01-10 01:54:00
U008216,control,0,0.0,mobile,IN,4,17.66,487,2026-01-10 02:04:00
U010525,treatment,0,0.0,desktop,UK,1,109.25,558,2026-01-10 02:10:00
U009348,treatment,0,0.0,tablet,IN,2,29.69,625,2026-01-10 02:12:00
U008528,treatment,0,0.0,mobile,US,3,20.61,315,2026-01-10 02:14:00
U007447,treatment,0,0.0,mobile,IN,0,17.96,176,2026-01-10 02:17:00
U011612,treatment,1,49.58,mobile,IN,1,34.15,621,2026-01-10 02:19:00
U001083,treatment,0,0.0,mobile,IN,0,179.47,532,2026-01-10 02:23:00
U002006,treatment,1,62.11,desktop,US,2,113.53,584,2026-01-10 02:28:00
U001011,treatment,0,0.0,mobile,US,2,59.5,615,2026-01-10 02:34:00
U001900,control,0,0.0,mobile,IN,2,83.73,339,2026-01-10 02:34:00
U001267,control,0,0.0,desktop,CA,2,84.53,564,2026-01-10 02:37:00
U003237,treatment,0,0.0,desktop,IN,1,25.35,296,2026-01-10 02:47:00
U009639,treatment,0,0.0,desktop,US,2,120.46,246,2026-01-10 02:49:00
U003360,treatment,0,0.0,mobile,US,1,30.19,469,2026-01-10 03:04:00
U006449,treatment,0,0.0,mobile,US,1,22.49,160,2026-01-10 03:08:00
U011957,treatment,0,0.0,mobile,UK,2,98.1,112,2026-01-10 03:11:00
U010218,control,0,0.0,mobile,US,2,78.5,198,2026-01-10 03:12:00
U005213,treatment,0,0.0,mobile,US,2,40.69,334,2026-01-10 03:18:00
U009239,treatment,0,0.0,mobile,CA,3,100.06,493,2026-01-10 03:18:00
U001187,control,0,0.0,mobile,US,4,27.35,159,2026-01-10 03:19:00
U009952,treatment,0,0.0,mobile,IN,2,49.68,115,2026-01-10 03:21:00
U007010,treatment,0,0.0,desktop,IN,1,11.34,268,2026-01-10 03:24:00
U000468,treatment,0,0.0,mobile,CA,1,94.17,9,2026-01-10 03:26:00
U004602,treatment,0,0.0,mobile,UK,0,77.52,252,2026-01-10 03:29:00
U000977,control,0,0.0,desktop,IN,3,55.56,381,2026-01-10 03:34:00
U011236,treatment,0,0.0,mobile,US,3,31.01,273,2026-01-10 03:35:00
U011438,control,1,52.18,mobile,US,1,50.23,267,2026-01-10 03:44:00
U008764,treatment,0,0.0,desktop,US,6,77.39,391,2026-01-10 03:45:00
U000788,control,0,0.0,desktop,US,3,44.86,138,2026-01-10 03:53:00
U011047,treatment,0,0.0,mobile,US,1,103.21,368,2026-01-10 03:59:00
U002290,control,0,0.0,mobile,US,6,5.32,95,2026-01-10 04:01:00
U007767,treatment,0,0.0,mobile,IN,2,57.31,27,2026-01-10 04:01:00
U008946,treatment,0,0.0,mobile,US,1,132.44,390,2026-01-10 04:07:00
U001648,treatment,0,0.0,desktop,US,2,67.15,283,2026-01-10 04:08:00
U011227,control,0,0.0,mobile,US,2,72.8,59,2026-01-10 04:11:00
U009605,control,0,0.0,mobile,UK,1,74.03,333,2026-01-10 04:11:00
U004930,control,0,0.0,mobile,US,1,12.46,75,2026-01-10 04:11:00
U003206,control,0,0.0,desktop,US,3,39.15,72,2026-01-10 04:11:00
U004833,treatment,0,0.0,mobile,US,1,3.57,336,2026-01-10 04:12:00
U000617,treatment,0,0.0,mobile,IN,2,43.93,343,2026-01-10 04:12:00
U000806,control,0,0.0,mobile,CA,1,65.5,648,2026-01-10 04:21:00
U004014,control,0,0.0,mobile,US,0,67.49,430,2026-01-10 04:21:00
U002380,treatment,0,0.0,mobile,CA,2,44.43,250,2026-01-10 04:31:00
U005512,treatment,0,0.0,mobile,IN,1,47.35,472,2026-01-10 04:33:00
U009083,control,0,0.0,mobile,UK,2,43.72,529,2026-01-10 04:37:00
U002790,control,0,0.0,mobile,IN,2,66.5,353,2026-01-10 04:37:00
U000973,control,0,0.0,desktop,CA,1,101.39,125,2026-01-10 04:38:00
U009758,treatment,0,0.0,mobile,IN,0,56.21,350,2026-01-10 04:38:00
U001097,control,0,0.0,mobile,IN,1,79.22,414,2026-01-10 04:43:00
U001443,control,0,0.0,mobile,IN,4,26.02,670,2026-01-10 04:56:00
U005130,treatment,0,0.0,mobile,US,4,113.21,677,2026-01-10 04:58:00
U002170,treatment,0,0.0,desktop,UK,1,44.42,535,2026-01-10 05:00:00
U004746,control,0,0.0,desktop,US,2,15.93,251,2026-01-10 05:02:00
U006388,control,0,0.0,mobile,IN,2,62.15,681,2026-01-10 05:09:00
U006109,control,0,0.0,desktop,IN,1,130.35,66,2026-01-10 05:15:00
U007032,control,0,0.0,desktop,UK,2,127.55,708,2026-01-10 05:23:00
U003621,treatment,0,0.0,desktop,US,0,75.32,354,2026-01-10 05:24:00
U007090,control,0,0.0,mobile,US,0,92.23,298,2026-01-10 05:26:00
U005598,control,0,0.0,tablet,CA,1,26.6,501,2026-01-10 05:28:00
U011599,treatment,0,0.0,desktop,IN,0,37.87,83,2026-01-10 05:28:00
U000733,control,0,0.0,mobile,US,2,3.99,644,2026-01-10 05:31:00
U007469,treatment,0,0.0,desktop,UK,3,66.15,690,2026-01-10 05:34:00
U005645,treatment,0,0.0,mobile,IN,2,95.0,152,2026-01-10 05:37:00
U004698,control,0,0.0,mobile,UK,1,3.84,158,2026-01-10 05:37:00
U005633,control,1,20.16,mobile,IN,4,49.5,380,2026-01-10 05:40:00
U006537,control,0,0.0,mobile,US,1,43.69,72,2026-01-10 05:42:00
U008602,control,0,0.0,tablet,US,7,33.34,187,2026-01-10 05:44:00
U004625,control,0,0.0,mobile,IN,3,13.72,339,2026-01-10 05:45:00
U004114,treatment,0,0.0,tablet,IN,2,37.81,551,2026-01-10 05:48:00
U008181,control,0,0.0,mobile,US,2,49.81,253,2026-01-10 05:51:00
U005630,control,0,0.0,desktop,UK,0,32.36,245,2026-01-10 05:52:00
U000580,control,0,0.0,mobile,UK,1,45.52,232,2026-01-10 05:52:00
U005312,control,0,0.0,mobile,US,1,63.61,534,2026-01-10 06:02:00
U001323,control,0,0.0,desktop,IN,3,39.13,719,2026-01-10 06:05:00
U011740,treatment,0,0.0,mobile,IN,1,9.82,68,2026-01-10 06:06:00
U009816,control,0,0.0,desktop,IN,0,44.5,449,2026-01-10 06:16:00
U001156,control,0,0.0,desktop,US,2,39.2,236,2026-01-10 06:16:00
U000548,control,0,0.0,mobile,US,3,49.18,184,2026-01-10 06:17:00
U005622,control,0,0.0,mobile,US,3,19.0,404,2026-01-10 06:23:00
U007489,control,0,0.0,mobile,IN,2,25.64,345,2026-01-10 06:23:00
U008964,treatment,0,0.0,mobile,UK,5,130.8,161,2026-01-10 06:30:00
U006223,treatment,0,0.0,mobile,CA,3,68.53,673,2026-01-10 06:31:00
U005785,control,0,0.0,mobile,UK,0,10.34,5,2026-01-10 06:34:00
U010413,control,1,25.36,desktop,UK,4,101.8,81,2026-01-10 06:36:00
U006075,treatment,0,0.0,mobile,IN,2,27.14,268,2026-01-10 06:38:00
U008383,control,0,0.0,mobile,IN,2,87.01,157,2026-01-10 06:38:00
U006238,treatment,1,9.57,desktop,CA,1,41.57,333,2026-01-10 06:44:00
U004328,treatment,0,0.0,desktop,UK,3,60.57,64,2026-01-10 06:45:00
U003695,treatment,0,0.0,desktop,IN,4,14.68,479,2026-01-10 06:50:00
U003193,treatment,0,0.0,mobile,IN,3,65.33,715,2026-01-10 06:53:00
U010813,control,0,0.0,desktop,US,0,141.25,708,2026-01-10 06:53:00
U011708,control,0,0.0,mobile,US,1,25.71,664,2026-01-10 07:07:00
U002134,treatment,0,0.0,mobile,UK,2,141.21,227,2026-01-10 07:11:00
U004621,control,0,0.0,desktop,CA,1,126.23,13,2026-01-10 07:13:00
U008058,control,0,0.0,tablet,US,1,48.19,117,2026-01-10 07:17:00
U009755,treatment,0,0.0,desktop,UK,0,29.65,242,2026-01-10 07:17:00
U008674,control,0,0.0,mobile,IN,4,159.18,34,2026-01-10 07:17:00
U000282,control,0,0.0,tablet,US,2,25.54,632,2026-01-10 07:21:00
U004311,treatment,1,93.99,desktop,US,1,22.07,593,2026-01-10 07:25:00
U003026,control,0,0.0,desktop,CA,2,120.31,448,2026-01-10 07:25:00
U006735,control,0,0.0,tablet,US,4,136.18,196,2026-01-10 07:25:00
U010566,control,0,0.0,mobile,UK,2,25.7,364,2026-01-10 07:28:00
U011848,treatment,0,0.0,mobile,US,2,16.58,62,2026-01-10 07:30:00
U004526,treatment,0,0.0,mobile,UK,2,59.1,599,2026-01-10 07:31:00
U008158,control,0,0.0,desktop,US,1,38.6,107,2026-01-10 07:31:00
U001141,control,0,0.0,desktop,US,0,43.66,562,2026-01-10 07:35:00
U000778,control,0,0.0,mobile,CA,2,70.66,689,2026-01-10 07:35:00
U006756,control,0,0.0,desktop,US,2,62.65,597,2026-01-10 07:38:00
U006398,control,0,0.0,mobile,US,2,61.88,4,2026-01-10 07:45:00
U006854,control,0,0.0,desktop,IN,1,85.14,631,2026-01-10 07:47:00
U009183,control,0,0.0,desktop,US,2,70.1,134,2026-01-10 07:52:00
U009457,control,0,0.0,desktop,US,2,37.73,418,2026-01-10 07:53:00
U005096,treatment,0,0.0,desktop,US,0,22.04,557,2026-01-10 07:54:00
U004223,control,0,0.0,mobile,IN,0,45.47,134,2026-01-10 07:57:00
U010995,treatment,0,0.0,desktop,IN,3,79.21,668,2026-01-10 07:59:00
U009913,treatment,0,0.0,mobile,IN,4,19.03,384,2026-01-10 08:04:00
U007231,control,0,0.0,desktop,UK,2,65.96,99,2026-01-10 08:06:00
U008407,control,0,0.0,desktop,UK,3,95.35,541,2026-01-10 08:10:00
U004958,control,0,0.0,mobile,IN,0,63.13,587,2026-01-10 08:19:00
U003968,control,0,0.0,mobile,US,1,79.43,405,2026-01-10 08:19:00
U006691,control,0,0.0,mobile,IN,2,25.52,106,2026-01-10 08:24:00
U011391,control,0,0.0,mobile,US,0,103.4,397,2026-01-10 08:25:00
U009714,treatment,0,0.0,mobile,US,1,70.93,599,2026-01-10 08:29:00
U008262,control,0,0.0,mobile,UK,5,31.16,421,2026-01-10 08:33:00
U002858,control,0,0.0,mobile,US,2,96.13,369,2026-01-10 08:34:00
U002169,control,0,0.0,mobile,UK,0,55.07,395,2026-01-10 08:45:00
U003013,treatment,0,0.0,desktop,IN,5,95.68,290,2026-01-10 08:51:00
U002348,treatment,0,0.0,desktop,US,3,30.42,707,2026-01-10 08:54:00
U011461,control,1,18.35,mobile,IN,4,25.34,675,2026-01-10 08:55:00
U008571,treatment,0,0.0,mobile,US,1,100.31,532,2026-01-10 08:58:00
U006721,control,0,0.0,tablet,US,1,117.81,579,2026-01-10 09:03:00
U006907,treatment,0,0.0,mobile,US,3,70.64,353,2026-01-10 09:04:00
U004421,control,0,0.0,tablet,UK,5,19.05,675,2026-01-10 09:05:00
U007452,control,0,0.0,mobile,IN,2,57.72,130,2026-01-10 09:11:00
U009203,control,0,0.0,desktop,US,3,83.65,342,2026-01-10 09:16:00
U008122,treatment,1,44.48,mobile,US,1,3.02,79,2026-01-10 09:17:00
U002731,control,0,0.0,desktop,US,2,73.96,197,2026-01-10 09:22:00
U008893,treatment,0,0.0,mobile,US,1,77.9,663,2026-01-10 09:24:00
U001809,control,0,0.0,desktop,IN,0,74.83,610,2026-01-10 09:26:00
U005631,control,0,0.0,mobile,US,0,40.85,430,2026-01-10 09:28:00
U003760,control,0,0.0,mobile,UK,1,46.25,530,2026-01-10 09:30:00
U004173,treatment,1,50.03,mobile,IN,2,59.77,11,2026-01-10 09:30:00
U000470,treatment,0,0.0,mobile,IN,3,66.62,489,2026-01-10 09:31:00
U009966,control,0,0.0,mobile,UK,2,26.78,145,2026-01-10 09:31:00
U011734,control,0,0.0,mobile,US,2,82.94,435,2026-01-10 09:32:00
U010472,treatment,0,0.0,mobile,US,1,34.29,138,2026-01-10 09:33:00
U003255,control,0,0.0,mobile,US,2,53.85,455,2026-01-10 09:37:00
U007744,treatment,0,0.0,mobile,IN,4,30.57,59,2026-01-10 09:45:00
U005021,treatment,0,0.0,desktop,IN,2,76.81,509,2026-01-10 09:47:00
U002167,treatment,0,0.0,mobile,CA,0,125.92,414,2026-01-10 09:47:00
U008317,treatment,0,0.0,desktop,US,3,80.86,451,2026-01-10 09:51:00
U005373,control,0,0.0,desktop,IN,3,31.85,75,2026-01-10 09:57:00
U007070,treatment,0,0.0,mobile,IN,2,23.99,362,2026-01-10 09:57:00
U000930,treatment,0,0.0,desktop,US,4,50.93,73,2026-01-10 10:00:00
U011743,treatment,0,0.0,mobile,IN,3,31.47,372,2026-01-10 10:01:00
U011449,treatment,0,0.0,desktop,US,2,45.47,123,2026-01-10 10:07:00
U008227,treatment,0,0.0,desktop,UK,1,129.05,220,2026-01-10 10:14:00
U004644,control,0,0.0,desktop,CA,1,102.99,311,2026-01-10 10:15:00
U006671,control,0,0.0,tablet,UK,3,52.74,102,2026-01-10 10:19:00
U011917,treatment,0,0.0,mobile,US,2,81.89,350,2026-01-10 10:20:00
U008389,control,1,82.73,mobile,US,4,47.46,165,2026-01-10 10:26:00
U009944,treatment,0,0.0,mobile,IN,4,37.66,342,2026-01-10 10:28:00
U011827,control,0,0.0,desktop,CA,1,30.65,12,2026-01-10 10:28:00
U008890,control,0,0.0,desktop,CA,0,89.46,680,2026-01-10 10:29:00
U000866,treatment,0,0.0,desktop,IN,4,80.16,215,2026-01-10 10:35:00
U001123,treatment,0,0.0,mobile,UK,0,68.35,551,2026-01-10 10:41:00
U002426,treatment,0,0.0,mobile,IN,1,87.21,352,2026-01-10 10:43:00
U005318,treatment,0,0.0,mobile,IN,4,55.73,584,2026-01-10 10:44:00
U009864,treatment,0,0.0,mobile,CA,0,39.04,425,2026-01-10 10:44:00
U008400,treatment,0,0.0,mobile,US,1,111.3,47,2026-01-10 10:52:00
U001091,control,0,0.0,mobile,IN,3,59.3,464,2026-01-10 10:52:00
U003027,control,0,0.0,mobile,UK,0,37.69,675,2026-01-10 10:52:00
U006454,control,0,0.0,desktop,IN,2,84.65,516,2026-01-10 10:53:00
U010756,control,0,0.0,mobile,US,0,35.9,665,2026-01-10 10:58:00
U005636,treatment,0,0.0,desktop,IN,4,10.93,54,2026-01-10 11:02:00
U010874,control,0,0.0,desktop,US,4,116.73,69,2026-01-10 11:06:00
U009627,control,0,0.0,mobile,IN,1,56.37,264,2026-01-10 11:07:00
U004375,treatment,0,0.0,desktop,IN,4,63.73,463,2026-01-10 11:09:00
U007037,control,0,0.0,mobile,US,2,113.11,321,2026-01-10 11:09:00
U006025,treatment,0,0.0,desktop,US,1,74.3,718,2026-01-10 11:10:00
U002043,treatment,0,0.0,desktop,UK,2,69.04,83,2026-01-10 11:13:00
U008231,control,0,0.0,mobile,US,3,11.71,88,2026-01-10 11:14:00
U001521,control,1,39.03,desktop,US,1,30.44,444,2026-01-10 11:17:00
U006739,treatment,0,0.0,mobile,US,3,78.67,385,2026-01-10 11:27:00
U003014,treatment,0,0.0,desktop,IN,0,40.5,708,2026-01-10 11:28:00
U005383,treatment,1,35.83,tablet,IN,0,31.69,546,2026-01-10 11:28:00
U007241,treatment,0,0.0,desktop,CA,0,33.43,120,2026-01-10 11:44:00
U009678,treatment,0,0.0,mobile,US,1,118.66,26,2026-01-10 11:49:00
U011524,control,0,0.0,mobile,US,5,40.0,64,2026-01-10 11:55:00
U007230,treatment,0,0.0,mobile,UK,2,44.25,24,2026-01-10 12:02:00
U003417,treatment,0,0.0,mobile,IN,2,27.23,350,2026-01-10 12:06:00
U010453,treatment,0,0.0,mobile,US,2,55.91,249,2026-01-10 12:10:00
U005714,treatment,0,0.0,mobile,IN,2,140.66,643,2026-01-10 12:10:00
U000127,control,0,0.0,mobile,US,3,38.4,382,2026-01-10 12:17:00
U007187,control,0,0.0,tablet,US,2,23.75,656,2026-01-10 12:18:00
U008955,control,0,0.0,mobile,UK,2,52.28,348,2026-01-10 12:18:00
U006813,control,0,0.0,desktop,IN,0,58.83,684,2026-01-10 12:19:00
U010685,treatment,1,12.58,mobile,UK,5,139.14,531,2026-01-10 12:24:00
U008659,treatment,0,0.0,mobile,IN,1,35.85,91,2026-01-10 12:27:00
U010990,treatment,0,0.0,mobile,CA,2,38.83,539,2026-01-10 12:34:00
U006662,treatment,0,0.0,mobile,US,2,89.83,187,2026-01-10 12:35:00
U000718,control,0,0.0,desktop,IN,0,198.51,389,2026-01-10 12:37:00
U000159,treatment,0,0.0,mobile,IN,1,14.65,716,2026-01-10 12:51:00
U008117,treatment,0,0.0,mobile,IN,1,14.01,387,2026-01-10 12:51:00
U002538,control,0,0.0,tablet,IN,0,3.49,367,2026-01-10 12:54:00
U009439,treatment,0,0.0,mobile,IN,2,26.96,135,2026-01-10 12:55:00
U004800,treatment,0,0.0,mobile,CA,3,127.26,282,2026-01-10 12:57:00
U003802,control,0,0.0,mobile,IN,0,14.61,53,2026-01-10 13:00:00
U004075,control,0,0.0,desktop,IN,2,66.96,644,2026-01-10 13:07:00
U003727,treatment,0,0.0,mobile,CA,3,54.13,253,2026-01-10 13:15:00
U001941,control,0,0.0,desktop,IN,0,29.06,315,2026-01-10 13:19:00
U005938,control,0,0.0,desktop,IN,2,14.68,466,2026-01-10 13:19:00
U003632,treatment,0,0.0,mobile,US,3,69.12,401,2026-01-10 13:22:00
U003042,treatment,1,97.22,desktop,US,0,60.97,705,2026-01-10 13:22:00
U007674,control,0,0.0,mobile,IN,3,6.54,516,2026-01-10 13:23:00
