user_id,treatment,converted,revenue,device,country,prior_orders,pre_period_spend,days_since_signup,timestamp
U002510,control,0.0,0.0,mobile,IN,1,102.67,84,2026-01-03 22:03:00
U004737,control,0.0,0.0,mobile,CA,5,56.69,42,2026-01-03 22:06:00
U011813,treatment,0.0,0.0,mobile,US,1,44.41,181,2026-01-03 22:14:00
U000236,treatment,0.0,0.0,desktop,IN,1,61.23,315,2026-01-03 22:14:00
U000945,control,0.0,0.0,desktop,UK,0,68.2,24,2026-01-03 22:18:00
U005881,treatment,,0.0,desktop,IN,6,55.26,321,2026-01-03 22:23:00
U006482,control,0.0,0.0,mobile,US,2,97.15,310,2026-01-03 22:25:00
U008525,control,0.0,0.0,desktop,IN,2,65.06,237,2026-01-03 22:27:00
U003278,control,0.0,0.0,mobile,US,1,47.66,517,2026-01-03 22:28:00
U000744,treatment,1.0,23.03,desktop,IN,1,77.44,706,2026-01-03 22:35:00
U000777,treatment,0.0,0.0,mobile,IN,0,57.7,126,2026-01-03 22:35:00
U010374,control,0.0,0.0,mobile,US,6,18.01,653,2026-01-03 22:38:00
U002735,treatment,1.0,56.73,desktop,UK,3,79.1,28,2026-01-03 22:42:00
U008829,control,0.0,0.0,desktop,IN,1,86.74,433,2026-01-03 22:45:00
U006439,control,0.0,0.0,desktop,CA,0,177.16,382,2026-01-03 22:45:00
U006553,treatment,0.0,0.0,desktop,US,2,63.31,3,2026-01-03 22:48:00
U006690,treatment,0.0,0.0,mobile,US,2,64.1,111,2026-01-03 22:50:00
U011174,control,0.0,0.0,mobile,IN,1,34.59,276,2026-01-03 22:55:00
U011815,treatment,0.0,0.0,desktop,IN,5,80.14,295,2026-01-03 22:57:00
U006488,control,0.0,0.0,mobile,UK,2,37.03,308,2026-01-03 22:58:00
U002435,control,0.0,0.0,mobile,UK,3,26.01,592,2026-01-03 22:59:00
U003492,control,0.0,0.0,mobile,US,2,47.42,58,2026-01-03 22:59:00
U005820,control,0.0,0.0,mobile,IN,1,51.94,458,2026-01-03 23:00:00
U007713,control,0.0,0.0,desktop,CA,2,50.06,321,2026-01-03 23:02:00
U005418,control,0.0,0.0,mobile,IN,3,23.88,650,2026-01-03 23:05:00
U002428,control,0.0,0.0,mobile,US,5,54.06,367,2026-01-03 23:07:00
U005693,control,0.0,0.0,desktop,IN,1,123.3,229,2026-01-03 23:14:00
U006044,treatment,0.0,0.0,mobile,UK,3,77.62,181,2026-01-03 23:15:00
U010186,control,0.0,0.0,mobile,US,2,8.27,664,2026-01-03 23:16:00
U004798,control,0.0,0.0,mobile,IN,1,6.12,704,2026-01-03 23:17:00
U010706,treatment,0.0,0.0,desktop,IN,0,197.82,478,2026-01-03 23:18:00
U008003,control,0.0,0.0,desktop,US,3,54.44,528,2026-01-03 23:24:00
U003259,control,1.0,7.62,desktop,CA,1,45.92,701,2026-01-03 23:25:00
U011498,treatment,0.0,0.0,desktop,US,0,38.27,256,2026-01-03 23:27:00
U010566,treatment,0.0,0.0,desktop,CA,1,69.78,664,2026-01-03 23:35:00
U001803,treatment,0.0,0.0,desktop,IN,1,32.15,181,2026-01-03 23:38:00
U006262,treatment,0.0,0.0,desktop,US,1,79.08,623,2026-01-03 23:42:00
U003467,control,1.0,25.15,mobile,CA,1,54.93,494,2026-01-03 23:47:00
U008808,control,0.0,0.0,desktop,US,4,30.11,325,2026-01-03 23:49:00
U011295,treatment,1.0,28.87,mobile,US,0,33.56,444,2026-01-03 23:51:00
U010992,control,0.0,0.0,tablet,IN,1,41.29,599,2026-01-03 23:53:00
U010044,treatment,0.0,0.0,mobile,UK,3,88.17,647,2026-01-03 23:56:00
U001542,control,0.0,0.0,mobile,US,1,75.14,526,2026-01-03 23:56:00
U002058,control,0.0,0.0,desktop,IN,2,48.89,205,2026-01-03 23:59:00
U003384,control,0.0,0.0,mobile,US,1,51.57,527,2026-01-04 00:01:00
U005917,control,0.0,0.0,mobile,UK,1,72.7,131,2026-01-04 00:05:00
U005402,control,0.0,0.0,desktop,IN,0,102.55,276,2026-01-04 00:07:00
U011915,treatment,1.0,40.4,mobile,US,1,104.31,557,2026-01-04 00:08:00
U003848,treatment,0.0,0.0,mobile,US,1,59.24,78,2026-01-04 00:08:00
U009015,control,0.0,0.0,mobile,UK,3,21.68,179,2026-01-04 00:08:00
U003745,treatment,0.0,0.0,tablet,US,3,66.4,372,2026-01-04 00:08:00
U001574,control,0.0,0.0,tablet,IN,1,59.57,41,2026-01-04 00:11:00
U006408,control,0.0,0.0,mobile,IN,1,22.24,496,2026-01-04 00:12:00
U008352,treatment,0.0,0.0,desktop,IN,1,78.56,229,2026-01-04 00:15:00
U008524,control,0.0,0.0,desktop,US,3,96.04,35,2026-01-04 00:16:00
U008241,control,0.0,0.0,desktop,CA,1,15.56,350,2026-01-04 00:22:00
U010805,control,0.0,0.0,desktop,US,0,28.95,390,2026-01-04 00:25:00
U006134,treatment,0.0,0.0,mobile,CA,1,72.24,563,2026-01-04 00:28:00
U005125,control,0.0,0.0,mobile,IN,4,38.36,62,2026-01-04 00:28:00
U009833,control,0.0,0.0,desktop,IN,1,89.69,351,2026-01-04 00:32:00
U004538,control,0.0,0.0,mobile,IN,1,56.22,82,2026-01-04 00:33:00
U003062,control,0.0,0.0,tablet,IN,1,26.7,657,2026-01-04 00:35:00
U007835,treatment,0.0,0.0,desktop,US,0,114.05,671,2026-01-04 00:37:00
U010537,control,0.0,0.0,desktop,US,2,88.71,657,2026-01-04 00:49:00
U010598,control,0.0,0.0,mobile,IN,2,34.57,35,2026-01-04 00:50:00
U011056,control,0.0,0.0,mobile,US,4,174.29,577,2026-01-04 00:52:00
U010799,control,1.0,6.28,mobile,US,3,15.49,321,2026-01-04 00:54:00
U008859,control,0.0,0.0,mobile,US,1,12.4,351,2026-01-04 00:57:00
U009550,control,0.0,0.0,mobile,IN,3,8.97,564,2026-01-04 01:00:00
U005653,control,0.0,0.0,desktop,US,1,175.93,68,2026-01-04 01:00:00
U008849,control,0.0,0.0,desktop,UK,0,21.83,659,2026-01-04 01:01:00
U010049,control,0.0,0.0,desktop,US,2,114.19,129,2026-01-04 01:02:00
U000066,control,1.0,16.33,mobile,US,1,134.92,243,2026-01-04 01:04:00
U000649,control,0.0,0.0,mobile,US,1,90.33,388,2026-01-04 01:07:00
U011778,control,0.0,0.0,desktop,US,1,19.56,408,2026-01-04 01:07:00
U007141,treatment,0.0,0.0,desktop,IN,3,59.49,468,2026-01-04 01:10:00
U003875,control,0.0,,mobile,IN,2,97.11,241,2026-01-04 01:13:00
U010504,control,0.0,0.0,mobile,US,1,71.01,353,2026-01-04 01:15:00
U004335,control,0.0,0.0,mobile,US,2,80.08,496,2026-01-04 01:25:00
U000902,control,0.0,0.0,mobile,IN,3,60.68,121,2026-01-04 01:25:00
U006264,control,0.0,0.0,mobile,US,2,61.02,456,2026-01-04 01:26:00
U006356,treatment,0.0,0.0,mobile,CA,1,126.09,412,2026-01-04 01:32:00
U002232,control,0.0,0.0,mobile,US,3,37.0,31,2026-01-04 01:32:00
U002385,control,0.0,0.0,mobile,US,0,24.1,453,2026-01-04 01:33:00
U008938,control,0.0,0.0,mobile,US,0,153.96,225,2026-01-04 01:33:00
U006278,control,0.0,0.0,mobile,US,3,9.67,481,2026-01-04 01:34:00
U001397,treatment,0.0,0.0,mobile,IN,3,38.18,178,2026-01-04 01:35:00
U006765,treatment,0.0,0.0,tablet,UK,2,63.83,79,2026-01-04 01:45:00
U007109,treatment,0.0,0.0,desktop,US,4,96.78,18,2026-01-04 01:54:00
U009587,control,0.0,0.0,mobile,UK,1,9.35,590,2026-01-04 01:56:00
U002018,control,1.0,12.18,tablet,IN,2,27.47,279,2026-01-04 01:57:00
U003646,control,0.0,0.0,desktop,IN,0,13.56,434,2026-01-04 02:02:00
U002147,control,0.0,0.0,mobile,US,4,23.92,219,2026-01-04 02:06:00
U001997,treatment,0.0,0.0,mobile,IN,1,20.29,415,2026-01-04 02:11:00
U004071,treatment,0.0,0.0,mobile,US,2,55.83,442,2026-01-04 02:12:00
U011788,treatment,1.0,18.84,desktop,US,2,117.71,622,2026-01-04 02:19:00
U005272,treatment,0.0,0.0,desktop,US,5,45.01,586,2026-01-04 02:19:00
U001834,treatment,0.0,0.0,mobile,US,3,101.95,368,2026-01-04 02:26:00
U002788,treatment,0.0,0.0,desktop,IN,0,45.05,413,2026-01-04 02:28:00
U000627,treatment,0.0,0.0,mobile,US,2,196.88,557,2026-01-04 02:36:00
U004464,treatment,0.0,0.0,mobile,CA,1,117.51,697,2026-01-04 02:38:00
U009294,control,0.0,0.0,mobile,US,2,79.17,660,2026-01-04 02:40:00
U010737,treatment,0.0,0.0,desktop,UK,1,52.67,331,2026-01-04 02:42:00
U011777,control,0.0,0.0,mobile,UK,2,34.81,191,2026-01-04 02:45:00
U001329,treatment,0.0,0.0,desktop,IN,0,68.86,159,2026-01-04 02:47:00
U000186,treatment,0.0,0.0,mobile,CA,2,70.31,555,2026-01-04 03:04:00
U000581,control,0.0,0.0,mobile,IN,3,82.6,526,2026-01-04 03:07:00
U010023,control,0.0,0.0,mobile,US,2,77.64,506,2026-01-04 03:08:00
U008219,control,0.0,0.0,desktop,US,0,21.69,466,2026-01-04 03:09:00
U009039,treatment,0.0,0.0,mobile,IN,4,29.87,221,2026-01-04 03:13:00
U004898,control,0.0,0.0,mobile,US,1,22.32,451,2026-01-04 03:22:00
U006153,control,0.0,0.0,mobile,UK,2,38.31,632,2026-01-04 03:36:00
U006950,treatment,0.0,0.0,mobile,IN,0,83.51,381,2026-01-04 03:37:00
U004813,control,0.0,0.0,mobile,UK,1,44.62,493,2026-01-04 03:41:00
U008887,treatment,0.0,0.0,mobile,IN,4,60.67,145,2026-01-04 03:42:00
U007807,control,0.0,0.0,mobile,US,1,46.22,94,2026-01-04 03:46:00
U001293,control,0.0,0.0,mobile,US,0,61.25,618,2026-01-04 03:48:00
U002882,control,1.0,10.62,desktop,IN,1,60.56,427,2026-01-04 03:50:00
U011303,treatment,0.0,0.0,mobile,CA,3,66.25,580,2026-01-04 04:00:00
U011355,treatment,0.0,0.0,mobile,IN,2,88.66,397,2026-01-04 04:00:00
U000330,treatment,0.0,0.0,desktop,UK,1,30.19,217,2026-01-04 04:11:00
U005260,control,0.0,0.0,mobile,US,2,62.03,441,2026-01-04 04:12:00
U003360,treatment,0.0,0.0,desktop,CA,2,55.31,66,2026-01-04 04:13:00
U008240,control,0.0,0.0,mobile,US,4,47.63,320,2026-01-04 04:17:00
U005554,control,0.0,0.0,desktop,CA,4,35.78,500,2026-01-04 04:20:00
U010484,control,0.0,0.0,desktop,US,4,33.83,579,2026-01-04 04:23:00
U003134,treatment,0.0,0.0,mobile,IN,4,61.85,704,2026-01-04 04:26:00
U004512,control,0.0,0.0,mobile,CA,0,56.94,305,2026-01-04 04:27:00
U010199,treatment,0.0,0.0,mobile,US,2,73.67,139,2026-01-04 04:28:00
U011131,control,0.0,0.0,desktop,IN,4,107.56,243,2026-01-04 04:30:00
U007882,treatment,0.0,0.0,desktop,US,3,92.91,650,2026-01-04 04:31:00
U005697,control,0.0,0.0,mobile,US,3,82.55,63,2026-01-04 04:33:00
U010676,control,0.0,0.0,mobile,US,1,62.25,487,2026-01-04 04:48:00
U006111,control,0.0,0.0,mobile,UK,0,70.26,426,2026-01-04 04:54:00
U003929,control,0.0,0.0,mobile,IN,1,24.76,289,2026-01-04 04:55:00
U009665,control,0.0,0.0,desktop,US,2,32.19,557,2026-01-04 05:02:00
U003792,control,0.0,0.0,desktop,UK,1,119.86,65,2026-01-04 05:05:00
U000980,treatment,0.0,0.0,desktop,UK,4,69.46,46,2026-01-04 05:06:00
U010683,control,0.0,0.0,mobile,CA,3,87.85,664,2026-01-04 05:08:00
U004164,treatment,0.0,0.0,tablet,UK,2,98.25,569,2026-01-04 05:12:00
U005145,treatment,0.0,0.0,mobile,US,2,100.05,126,2026-01-04 05:14:00
U001705,control,0.0,0.0,desktop,US,2,23.77,674,2026-01-04 05:16:00
U003420,treatment,0.0,0.0,mobile,US,2,44.41,239,2026-01-04 05:17:00
U011543,control,0.0,0.0,tablet,US,3,17.49,380,2026-01-04 05:23:00
U003170,control,0.0,0.0,mobile,US,0,13.17,149,2026-01-04 05:23:00
U000687,treatment,0.0,0.0,mobile,IN,1,51.27,276,2026-01-04 05:24:00
U011106,control,0.0,0.0,mobile,US,0,29.44,366,2026-01-04 05:33:00
U009650,treatment,0.0,0.0,tablet,IN,1,91.52,168,2026-01-04 05:49:00
U004789,control,0.0,0.0,desktop,IN,2,5.58,529,2026-01-04 05:50:00
U002918,control,0.0,0.0,mobile,US,1,45.07,253,2026-01-04 05:50:00
U010963,control,0.0,0.0,desktop,IN,1,24.35,656,2026-01-04 05:53:00
U003931,control,0.0,0.0,desktop,CA,2,43.5,374,2026-01-04 06:06:00
U009186,control,1.0,10.05,mobile,US,4,64.82,152,2026-01-04 06:12:00
U010969,control,0.0,0.0,desktop,US,1,45.37,28,2026-01-04 06:15:00
U007754,control,0.0,0.0,desktop,CA,2,115.84,73,2026-01-04 06:16:00
U011752,control,1.0,21.1,mobile,US,1,69.24,350,2026-01-04 06:18:00
U009308,control,0.0,0.0,desktop,UK,1,116.11,587,2026-01-04 06:19:00
U008741,treatment,0.0,0.0,mobile,IN,2,38.41,482,2026-01-04 06:21:00
U009045,control,0.0,0.0,mobile,UK,2,71.44,343,2026-01-04 06:22:00
U006764,treatment,0.0,0.0,desktop,UK,4,127.37,445,2026-01-04 06:24:00
U002960,treatment,0.0,0.0,mobile,IN,1,74.6,57,2026-01-04 06:28:00
U002228,treatment,0.0,0.0,desktop,IN,4,65.24,533,2026-01-04 06:30:00
U009288,treatment,0.0,0.0,desktop,IN,2,92.5,138,2026-01-04 06:33:00
U005327,treatment,0.0,0.0,mobile,CA,0,129.51,614,2026-01-04 06:39:00
U001823,control,0.0,0.0,desktop,US,0,64.23,687,2026-01-04 06:45:00
U009091,control,1.0,16.84,mobile,US,1,94.43,232,2026-01-04 06:45:00
U000192,treatment,0.0,0.0,mobile,US,0,75.44,273,2026-01-04 06:45:00
U010280,control,0.0,0.0,desktop,US,1,26.5,449,2026-01-04 06:53:00
U010567,control,1.0,15.81,mobile,US,2,57.08,214,2026-01-04 06:57:00
U007482,control,0.0,0.0,mobile,IN,1,55.41,105,2026-01-04 07:04:00
U003235,control,0.0,0.0,desktop,CA,1,71.09,389,2026-01-04 07:04:00
U004041,control,0.0,0.0,mobile,IN,2,45.33,322,2026-01-04 07:10:00
U001516,treatment,,0.0,mobile,UK,3,43.92,693,2026-01-04 07:11:00
U000837,control,0.0,0.0,mobile,US,2,30.78,149,2026-01-04 07:12:00
U009228,control,0.0,0.0,mobile,IN,1,80.38,577,2026-01-04 07:13:00
U009215,control,0.0,0.0,mobile,UK,3,36.94,382,2026-01-04 07:21:00
U007654,treatment,0.0,0.0,mobile,US,4,55.96,471,2026-01-04 07:21:00
U009858,control,0.0,0.0,desktop,IN,3,87.15,141,2026-01-04 07:27:00
U006595,control,0.0,0.0,tablet,IN,2,30.94,315,2026-01-04 07:28:00
U008744,treatment,0.0,0.0,mobile,US,3,51.69,101,2026-01-04 07:33:00
U011638,control,0.0,0.0,desktop,IN,2,47.2,642,2026-01-04 07:36:00
U008252,control,0.0,0.0,mobile,US,1,33.08,288,2026-01-04 07:38:00
U010509,treatment,0.0,0.0,mobile,US,2,77.32,308,2026-01-04 07:38:00
U011871,treatment,0.0,0.0,mobile,IN,1,133.16,476,2026-01-04 07:39:00
U010389,control,0.0,0.0,tablet,UK,1,84.82,140,2026-01-04 07:39:00
U005187,control,0.0,0.0,mobile,US,0,33.37,194,2026-01-04 07:45:00
U009255,control,0.0,0.0,desktop,US,1,235.65,364,2026-01-04 07:49:00
U003489,control,0.0,0.0,desktop,UK,1,64.2,676,2026-01-04 07:50:00
U011328,control,0.0,0.0,desktop,IN,1,93.23,50,2026-01-04 07:53:00
U005422,treatment,1.0,119.64,desktop,CA,1,75.3,574,2026-01-04 07:54:00
U000103,control,0.0,0.0,mobile,IN,1,129.51,581,2026-01-04 08:03:00
U003260,control,0.0,0.0,mobile,US,3,34.11,15,2026-01-04 08:07:00
U009806,treatment,0.0,0.0,desktop,US,1,28.01,148,2026-01-04 08:11:00
U009776,treatment,0.0,0.0,mobile,UK,1,59.75,529,2026-01-04 08:13:00
U003097,control,0.0,0.0,mobile,IN,4,16.72,260,2026-01-04 08:15:00
U000982,control,1.0,10.2,mobile,IN,3,59.42,484,2026-01-04 08:15:00
U000336,control,1.0,31.48,tablet,IN,2,129.2,625,2026-01-04 08:16:00
U005092,treatment,0.0,0.0,mobile,CA,0,68.93,423,2026-01-04 08:23:00
U002628,treatment,0.0,0.0,desktop,IN,2,60.65,605,2026-01-04 08:27:00
U004935,control,0.0,0.0,mobile,UK,2,41.05,681,2026-01-04 08:38:00
U011337,control,0.0,0.0,desktop,UK,1,20.18,485,2026-01-04 08:41:00
U000907,control,0.0,0.0,mobile,US,1,44.37,15,2026-01-04 08:42:00
U007983,control,0.0,0.0,mobile,IN,3,47.48,166,2026-01-04 08:45:00
U000462,treatment,,0.0,mobile,IN,2,43.3,219,2026-01-04 08:48:00
U000269,control,0.0,0.0,desktop,IN,1,74.07,62,2026-01-04 08:56:00
U011656,treatment,0.0,0.0,desktop,CA,1,133.94,543,2026-01-04 08:57:00
U009992,control,0.0,0.0,desktop,US,1,38.83,649,2026-01-04 09:01:00
U010177,control,0.0,0.0,mobile,UK,2,20.42,537,2026-01-04 09:01:00
U003731,control,0.0,0.0,mobile,IN,3,30.43,424,2026-01-04 09:02:00
U001142,control,0.0,0.0,desktop,US,0,44.24,261,2026-01-04 09:09:00
U000510,control,0.0,0.0,mobile,IN,1,50.74,106,2026-01-04 09:12:00
U001981,control,0.0,0.0,mobile,CA,2,15.03,65,2026-01-04 09:13:00
U005447,treatment,0.0,0.0,mobile,US,0,37.93,111,2026-01-04 09:13:00
U006680,control,0.0,0.0,mobile,US,1,49.47,48,2026-01-04 09:19:00
U010285,control,0.0,0.0,desktop,CA,0,59.47,192,2026-01-04 09:20:00
U004042,control,0.0,0.0,desktop,UK,1,84.35,16,2026-01-04 09:22:00
U010692,control,0.0,0.0,desktop,UK,1,84.64,277,2026-01-04 09:22:00
U011595,treatment,0.0,0.0,mobile,US,2,45.6,441,2026-01-04 09:30:00
U008615,control,0.0,0.0,mobile,CA,2,32.4,120,2026-01-04 09:31:00
U002114,control,0.0,0.0,desktop,IN,0,17.06,186,2026-01-04 09:31:00
U006773,control,0.0,0.0,mobile,IN,2,33.47,694,2026-01-04 09:43:00
U001075,treatment,0.0,0.0,desktop,US,3,63.8,356,2026-01-04 09:44:00
U006227,control,0.0,0.0,mobile,US,0,56.71,54,2026-01-04 09:45:00
U009262,control,0.0,0.0,desktop,UK,3,62.96,241,2026-01-04 09:52:00
U009637,control,0.0,0.0,mobile,CA,2,62.17,639,2026-01-04 09:58:00
U005331,treatment,0.0,0.0,desktop,US,4,161.01,551,2026-01-04 10:00:00
U009380,control,0.0,0.0,mobile,IN,0,88.16,618,2026-01-04 10:00:00
U006638,control,0.0,0.0,mobile,IN,4,21.62,280,2026-01-04 10:00:00
U008140,control,0.0,0.0,mobile,CA,3,146.05,580,2026-01-04 10:00:00
U002315,control,0.0,0.0,mobile,US,1,72.92,132,2026-01-04 10:09:00
U001267,treatment,0.0,0.0,desktop,IN,4,17.95,618,2026-01-04 10:12:00
U006658,control,0.0,0.0,mobile,IN,2,84.37,562,2026-01-04 10:15:00
U008066,control,0.0,0.0,desktop,US,2,59.81,605,2026-01-04 10:15:00
U010541,control,1.0,7.58,mobile,IN,0,44.44,475,2026-01-04 10:16:00
U003669,control,0.0,0.0,mobile,US,4,91.0,419,2026-01-04 10:29:00
U000543,treatment,0.0,0.0,desktop,UK,1,48.47,419,2026-01-04 10:29:00
U008623,control,0.0,0.0,desktop,US,3,77.0,58,2026-01-04 10:30:00
U006320,control,0.0,0.0,desktop,US,1,27.3,653,2026-01-04 10:36:00
U008245,control,0.0,0.0,mobile,IN,2,94.23,128,2026-01-04 10:39:00
U000862,control,0.0,0.0,desktop,US,0,77.84,695,2026-01-04 10:41:00
U000806,treatment,0.0,0.0,desktop,UK,3,33.42,53,2026-01-04 10:44:00
U010371,treatment,0.0,0.0,mobile,US,3,59.67,701,2026-01-04 10:45:00
U008237,control,0.0,0.0,mobile,US,1,73.72,153,2026-01-04 10:48:00
U004138,treatment,,0.0,desktop,US,5,38.64,410,2026-01-04 10:56:00
U010184,control,0.0,0.0,tablet,US,0,43.86,421,2026-01-04 10:59:00
U002943,treatment,0.0,0.0,desktop,US,2,69.44,109,2026-01-04 11:07:00
U002364,treatment,0.0,0.0,mobile,IN,3,65.33,391,2026-01-04 11:08:00
U007312,control,1.0,18.53,desktop,US,1,55.17,622,2026-01-04 11:09:00
U006817,control,0.0,0.0,mobile,IN,2,29.95,207,2026-01-04 11:17:00
U002225,control,0.0,0.0,mobile,US,0,58.24,178,2026-01-04 11:17:00
U002264,treatment,0.0,0.0,tablet,US,4,83.18,11,2026-01-04 11:19:00
U009918,control,0.0,0.0,mobile,CA,0,16.46,244,2026-01-04 11:21:00
U002008,control,0.0,0.0,mobile,US,0,82.2,286,2026-01-04 11:30:00
U001175,treatment,1.0,12.31,mobile,IN,2,128.16,718,2026-01-04 11:32:00
U001057,control,0.0,0.0,desktop,US,1,107.76,585,2026-01-04 11:45:00
U010519,control,0.0,0.0,mobile,CA,1,13.51,123,2026-01-04 11:53:00
U010213,treatment,0.0,0.0,mobile,US,2,48.54,218,2026-01-04 11:53:00
U001195,control,0.0,0.0,desktop,IN,0,89.72,186,2026-01-04 11:54:00
U003789,control,0.0,0.0,mobile,US,0,77.33,101,2026-01-04 11:56:00
U006248,treatment,0.0,0.0,desktop,US,3,54.17,710,2026-01-04 12:11:00
U007721,treatment,0.0,0.0,desktop,IN,2,53.01,12,2026-01-04 12:15:00
U004280,treatment,0.0,0.0,desktop,CA,0,156.97,35,2026-01-04 12:23:00
U002250,treatment,0.0,0.0,desktop,IN,3,78.16,559,2026-01-04 12:23:00
U004347,control,0.0,0.0,mobile,CA,0,118.26,190,2026-01-04 12:31:00
U011677,treatment,0.0,0.0,mobile,IN,7,100.45,594,2026-01-04 12:35:00
U000163,treatment,0.0,0.0,desktop,IN,2,80.74,579,2026-01-04 12:41:00
U004926,control,0.0,0.0,desktop,IN,1,42.63,48,2026-01-04 12:52:00
U011793,treatment,0.0,0.0,mobile,IN,3,47.27,557,2026-01-04 12:54:00
U008027,control,0.0,0.0,mobile,CA,2,45.01,218,2026-01-04 12:55:00
U001134,control,0.0,0.0,tablet,US,2,24.78,288,2026-01-04 12:57:00
U007700,control,0.0,0.0,mobile,IN,1,22.65,52,2026-01-04 12:59:00
U010677,treatment,0.0,0.0,mobile,CA,0,118.17,437,2026-01-04 13:12:00
U008569,treatment,0.0,0.0,mobile,US,2,82.76,622,2026-01-04 13:12:00
U008882,treatment,1.0,16.51,mobile,UK,1,64.49,614,2026-01-04 13:22:00
U010928,control,0.0,0.0,mobile,IN,2,95.14,287,2026-01-04 13:24:00
U000966,control,0.0,,desktop,US,1,78.77,332,2026-01-04 13:26:00
U001966,control,0.0,0.0,mobile,US,3,76.94,5,2026-01-04 13:26:00
U010727,control,0.0,0.0,desktop,IN,1,47.22,696,2026-01-04 13:27:00
U001349,control,0.0,0.0,mobile,IN,1,57.94,336,2026-01-04 13:31:00
U008892,control,0.0,0.0,mobile,IN,2,48.21,67,2026-01-04 13:33:00
U004102,control,0.0,0.0,mobile,CA,0,43.0,629,2026-01-04 13:33:00
U001835,treatment,0.0,0.0,mobile,US,1,96.9,688,2026-01-04 13:34:00
U000071,control,0.0,0.0,mobile,UK,5,18.21,655,2026-01-04 13:35:00
U011287,treatment,0.0,0.0,mobile,IN,2,43.93,553,2026-01-04 13:36:00
U009836,control,0.0,0.0,desktop,US,2,65.96,223,2026-01-04 13:37:00
U002533,treatment,0.0,0.0,mobile,CA,2,153.96,607,2026-01-04 13:45:00
U006710,control,0.0,0.0,mobile,IN,1,67.74,401,2026-01-04 13:50:00
U010708,treatment,0.0,0.0,mobile,IN,1,66.25,32,2026-01-04 13:52:00
U006570,control,0.0,0.0,mobile,UK,1,53.63,685,2026-01-04 13:54:00
U003877,treatment,0.0,0.0,desktop,US,2,63.6,495,2026-01-04 13:55:00
U007078,treatment,0.0,0.0,mobile,UK,0,166.39,380,2026-01-04 14:10:00
U007084,control,0.0,0.0,tablet,US,1,75.91,364,2026-01-04 14:20:00
U004665,control,0.0,0.0,desktop,US,3,82.32,17,2026-01-04 14:25:00
U010850,treatment,,0.0,mobile,IN,1,84.61,215,2026-01-04 14:27:00
U000812,control,0.0,0.0,mobile,UK,1,82.32,682,2026-01-04 14:29:00
U004502,control,0.0,0.0,mobile,CA,2,59.52,60,2026-01-04 14:38:00
U002146,control,0.0,0.0,desktop,US,2,22.32,66,2026-01-04 14:39:00
U003624,control,0.0,0.0,desktop,UK,4,48.38,113,2026-01-04 14:41:00
U007215,treatment,,0.0,desktop,US,1,67.2,81,2026-01-04 14:50:00
U002020,control,0.0,0.0,mobile,US,0,92.17,114,2026-01-04 14:51:00
U005666,treatment,0.0,0.0,mobile,IN,1,56.64,487,2026-01-04 14:54:00
U010564,treatment,0.0,0.0,mobile,US,2,120.65,337,2026-01-04 14:55:00
U005621,control,0.0,0.0,mobile,IN,2,30.11,241,2026-01-04 14:58:00
U007950,control,0.0,0.0,tablet,US,1,17.23,654,2026-01-04 15:01:00
U002347,control,1.0,16.54,desktop,IN,0,33.02,353,2026-01-04 15:11:00
U010024,treatment,0.0,0.0,desktop,CA,3,49.48,509,2026-01-04 15:12:00
U010820,control,0.0,0.0,mobile,IN,3,28.05,203,2026-01-04 15:14:00
U011298,control,0.0,0.0,mobile,IN,2,73.0,343,2026-01-04 15:17:00
U003514,treatment,1.0,28.85,mobile,CA,3,97.71,713,2026-01-04 15:18:00
U001801,treatment,0.0,0.0,mobile,IN,3,99.75,490,2026-01-04 15:23:00
U008300,control,0.0,0.0,mobile,US,4,22.87,360,2026-01-04 15:27:00
U002057,treatment,0.0,0.0,mobile,US,4,71.5,668,2026-01-04 15:40:00
U004744,treatment,0.0,0.0,mobile,US,5,141.07,574,2026-01-04 15:44:00
U000961,treatment,,0.0,mobile,US,1,124.06,422,2026-01-04 15:45:00
U006938,treatment,0.0,0.0,desktop,US,2,38.31,708,2026-01-04 15:51:00
U010551,control,1.0,10.2,desktop,US,2,23.81,61,2026-01-04 15:52:00
U008697,control,0.0,0.0,desktop,CA,4,75.54,143,2026-01-04 15:55:00
U001763,control,0.0,0.0,mobile,US,2,51.63,427,2026-01-04 15:56:00
U003353,control,0.0,0.0,desktop,UK,3,36.31,594,2026-01-04 16:01:00
U009340,control,0.0,0.0,desktop,US,0,48.06,691,2026-01-04 16:04:00
U006719,control,0.0,0.0,mobile,UK,1,105.7,575,2026-01-04 16:05:00
U010763,treatment,0.0,0.0,desktop,US,3,138.73,241,2026-01-04 16:07:00
U011326,control,0.0,0.0,mobile,UK,0,97.95,13,2026-01-04 16:08:00
U009851,control,0.0,0.0,mobile,IN,2,209.61,322,2026-01-04 16:13:00
U008282,control,0.0,0.0,desktop,US,1,54.82,206,2026-01-04 16:18:00
U000809,control,0.0,0.0,mobile,IN,2,36.46,713,2026-01-04 16:31:00
U010341,control,0.0,0.0,mobile,IN,1,73.49,464,2026-01-04 16:31:00
U006728,control,0.0,0.0,mobile,US,1,73.62,429,2026-01-04 16:44:00
U001164,control,0.0,0.0,mobile,US,3,58.46,290,2026-01-04 16:46:00
U011784,control,0.0,0.0,mobile,US,1,74.77,499,2026-01-04 16:47:00
